#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search =  tess2018319112539
#Sectors = S0005-S0005
#Created Date = 2019-02-27
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00425064757-01,425064757,1,1,42000,5.40231,0.791033,0.000133584,1.91062,0.0929745,0.0774396,1.01059,0.0130255,0.226,6218.02,579.441,9.4924,1438.5,0.00154961,1.6543,0.133346,155.862,0.26101,33,108.474,82.5932,19.1416,7719.66,839295
00425158608-01,425158608,1,1,5369,4.51477,0.471521,1.06803e-005,13.4687,3.41443,0.139689,1.37532,0.0115821,0.883204,8117.16,71.4318,2.28601,1438.09,0.000349713,1.143,0.988775,2.46588,0.12222,56,736.824,100.616,21.0701,2068.82,4329.23
00425162657-01,425162657,1,1,6197,4.57678,12.6051,0.00178329,6.33789,0.729102,0.0624394,9.45053,0.112383,0.929787,4491.84,343.451,10.8477,1445.28,0.00126854,0.639883,0.0139733,14.1077,5.53333,2,2.27605,16.8146,13.1409,786.529,90.4439
00426588729-01,426588729,1,2,15748,3.885,2.42428,2.50927e-005,52.8724,16.154,0.157977,3.47617,0.0487788,3.06571,19541.4,98.9046,3.98641,1439.58,0.000127083,1.99321,0.909611,84.5228,1.08055,11,1208.49,163.281,71.0493,5508.93,217666
00426588729-02,426588729,2,2,15748,3.885,2.42436,2.6246e-005,28.639,8.74873,0.0855706,3.32092,0.0487798,3.06571,7150.65,61.6648,4.02557,1438.23,0.000151583,0.939595,0.835497,2.51415,0.4,11,270.251,106.567,51.4133,5508.87,217657
00432610098-01,432610098,1,1,7417,4.13712,3.56113,0.000153197,25.4572,20.1796,0.126603,6.67328,0.0544623,1.84189,17657.4,160.302,4.41375,1438.27,0.000636714,0.554051,0.331923,1.55173,-0.6375,8,205.017,94.1273,38.554,1903.29,3101.25
00434131573-01,434131573,1,1,3272,4.97338,12.6229,0.00408439,1.98136,0.325231,0.0674695,32.3056,0.066715,0.269,5356.6,611.933,3.18682,1445.08,0.00279549,0.201504,0.0105419,2.58206,-1.53472,2,49.1693,16.135,18.8648,289.914,1.66955
00043472154-01,43472154,1,4,5365,4.44562,8.06336,0.00186716,5.91249,0.98552,0.0566609,21.3404,0.0768474,0.955839,3825.14,432.741,3.05119,1444.5,0.00134903,0.163742,0.00999983,10.2194,2.02222,3,9.43902,22.8672,17.5474,834.909,114.836
00043472154-02,43472154,2,4,5365,4.44562,10.2718,0.00122374,5.45812,0.818953,0.0523065,18.27,0.0903057,0.955839,3257.29,368.485,4.51304,1442.08,0.00165195,0.225506,0.0670674,8.02837,5.86111,3,16.9004,18.5531,16.9466,770.187,83.1585
00043472154-03,43472154,3,4,5365,4.44562,10.0325,0.00149923,5.66726,0.863539,0.0543108,18.3073,0.0888977,0.955839,3514.72,424.327,4.41606,1447.94,0.00116584,0.227721,0.00999983,6.82543,1.16389,3,2.14316,14.1639,10.1965,776.263,85.8136
00043472154-04,43472154,4,4,5365,4.44562,10.4552,0.00241995,4.25566,2.15381,0.0407831,41.0252,0.0913777,0.955839,1981.74,330.914,2.02642,1444.08,0.00178061,0.0794281,0.00999983,5.62054,2.45278,2,0.42457,8.72213,8.39095,765.656,81.2187
00435336503-01,435336503,1,2,4352,4.1,11.9363,0.00101116,15.8843,8.83392,0.118376,63.8378,0.0905327,1.22915,17428.7,1440.89,1.59752,1447.04,0.000723597,0.169118,0.00999983,6.47731,4.26528,2,4.85614,16.6892,13.173,707.588,59.2438
00435336503-02,435336503,2,2,4352,4.1,22.7727,0.00178913,15.008,8.32373,0.111844,58.3096,0.139263,1.22915,15568.6,1906.72,3.31695,1439.34,0.00125882,0.333811,0.0197439,3.01584,0.50972,2,2.88864,10.77,8.95323,570.513,25.0371
00043533897-01,43533897,1,3,4705,4.438,0.939868,-1,4.41788,-1,0.040468,3.03703,0.0187874,1,644214,0,2.5,1438.27,-1,0.10184,0.1,44.9555,0.70098,0,151.02,30.0506,7.25886,1514.67,1243.92
00043533897-02,43533897,2,3,4705,4.438,0.31339,-1,7.7018,-1,0.0705488,5.14189,0.00903396,1,631467,0,0.5,1438,-1,0.0336584,0.1,38.7118,0.15833,0,333.545,40.1558,9.86596,2184.3,5379.85
00043533897-03,43533897,3,3,4705,4.438,1.56653,0.000136538,23.5655,0.926856,0.215861,4.35634,0.0264108,1,56916.7,4413.78,3.38497,1438.83,0.001245,0.609606,0.00999983,10.5825,0.64722,17,0.8056,13.14,12.8586,1277.5,629.456
00435880145-01,435880145,1,1,3413,4.9082,16.0497,0.00283319,3.9339,0.696584,0.105365,34.3831,0.0874079,0.342,13075.4,1061.06,3.94226,1446.48,0.00203261,0.37591,0.00999983,3.83359,-2.77917,2,25.8667,14.5314,15.0107,297.897,1.86116
00435904496-01,435904496,1,1,3277,4.9764,15.226,0.0350274,4.36674,7.1837,0.145453,11.7863,0.0768956,0.275,14358.8,5673.29,6.71085,1442.92,0.0248852,3.35542,0.923591,5.34802,-1.3375,2,30.7036,16.003,16.8127,273.454,1.32147
00435928339-01,435928339,1,1,3041,5.09896,9.25802,0.00691873,2.73876,0.714564,0.140939,26.2564,0.0453698,0.178,19326.1,3331.45,2.21189,1446.13,0.00505181,0.65967,0.792653,2.85866,-1.01805,2,3.50018,8.50762,8.404,265.788,1.1794
00435928656-01,435928656,1,1,3054,4.94816,14.0487,0.00391024,3.47422,0.714263,0.105727,44.2351,0.0757434,0.301,13152.6,2029.39,2.68292,1444.01,0.00265587,0.256598,0.00999983,3.84599,2.89305,2,16.6316,17.3123,17.737,268.641,1.23086
00043647325-01,43647325,1,1,5990,4.39296,3.16156,4.49709e-005,14.7629,0.0587253,0.124063,8.46384,0.0431546,1.09,17621,70.8973,3.13562,1440.12,0.000188284,0.368724,0.252864,2.55658,0.77778,8,210.695,250.238,92.7498,1328.37,735.859
00043648757-01,43648757,1,2,6770,4.27886,2.69901,3.49836e-005,29.2185,6.4118,0.18493,7.11625,0.0429811,1.44727,38296.8,157.142,3.36614,1439.06,0.000175382,0.561465,0.260986,14.3879,1.35139,10,1720.81,227.946,88.8763,1733.47,2133.96
00043648757-02,43648757,2,2,6770,4.27886,2.69883,0.000385197,6.97684,1.74725,0.0441577,6.81862,0.0429792,1.44727,2208.03,123.677,3.15434,1440.41,0.0018844,0.135711,0.103492,3.75925,1.07083,9,8.65914,14.8267,7.07511,1733.51,2134.16
00436572709-01,436572709,1,1,3274,4.95373,11.2478,0.00179746,3.08081,0.461958,0.0953389,53.0666,0.0648591,0.296,10693.6,1173.07,1.77365,1446.41,0.00124173,0.154411,0.0100957,6.14252,-0.23194,2,16.7298,12.1406,12.5603,308.625,2.1441
00436583779-01,436583779,1,1,5780,4.438,12.6444,-1,54.5849,-1,0.5,41.3155,0.106273,1,284921,-1,3.5,1443.53,-1,1.17729,0.1,3.95374,-2.85555,0,2128.74,47.6747,65.7405,782.364,88.5435
00436584697-01,436584697,1,2,3570,4.75095,0.299652,1.05367e-005,2.68469,0.647376,0.0458804,2.76149,0.0073563,0.536,2283.18,181.03,0.740588,1438.03,0.000350089,0.0510316,0.599592,11.377,0.14896,88,46.0815,9.92462,5.07536,1344.66,772.631
00436584697-02,436584697,2,2,3570,4.75095,0.299523,1.85959e-005,7.14584,2.58333,0.12212,1.19441,0.0073542,0.536,6114.17,225.664,2.08568,1438.18,0.00088611,1.04284,0.990105,0,0.14951,88,75.6781,15.1753,6.88382,1344.85,773.072
00436592342-01,436592342,1,1,6389,4.23938,2.21103,1.56812e-005,61.7902,61.8435,0.398029,3.20971,0.0360811,1.42201,79617.3,109.022,5.76012,1439.24,9.88546e-005,2.88006,0.950344,9.66336,0.37361,12,88324.7,810.41,311.833,1769.85,2318.82
00436617898-01,436617898,1,1,4772,4.56181,18.1674,0.00342479,2.82221,1.87822,0.0339871,61.4647,0.123994,0.760628,1312.32,189.665,2.02542,1444,0.00232135,0.0895322,0.514451,3.1933,12.9361,2,11.4479,10.6361,11.7226,521.528,17.4836
00436646983-01,436646983,1,1,3577,4.438,13.6322,0.00789032,1.86552,3.17734,0.0170883,49.272,0.111737,1,329.325,58.609,1.87995,1444,0.00509927,0.0415376,0.493473,3.46295,8.60139,2,3.07224,9.11826,7.31972,472.184,11.7481
00436660156-01,436660156,1,2,6352,4.17,0.20759,4.50205e-006,22.113,1.5716,0.132642,1.81618,0,1.52709,14565.4,756.17,0.722409,1438.02,0.000196323,0.361205,0.893948,10.2098,0.05417,127,56.4495,19.1346,4.6273,0,0
00436660156-02,436660156,2,2,6352,4.17,0.207573,4.59975e-006,20.2519,1.88415,0.121478,8.5763,0,1.52709,15846.5,811.39,0.192814,1438.17,8.89565e-005,0.0249977,0.422164,8.69721,0.11595,126,83.5286,17.1384,3.33285,0,0
00043712632-01,43712632,1,2,6345,3.39753,0.463332,9.87947e-006,75.242,35.6851,0.185405,2.57923,0,3.71737,14896.6,482.422,0.981275,1438.06,0.000295839,0.490637,0.990105,19.6283,0.07708,57,81.5975,23.5402,4.97295,0,0
00043712632-02,43712632,2,2,6345,3.39753,0.463324,-1,22.2873,-1,0.0549186,7.45966,0.0126594,3.71737,0,0,0.5,1438.13,-1,0.0264288,0.1,15.749,0.06146,0,93.8091,17.7248,6.272,4797.73,125217
00043843023-01,43843023,1,1,5922,4.31877,9.51794,0.00211315,15.24,15.242,0.117102,4.49741,0.0902237,1.19212,12372.5,373.151,11.6066,1439.28,0.00272866,4.53967,0.869481,25.6338,-1.10972,3,2615.8,82.529,95.1619,949.861,192.38
00043846099-01,43846099,1,2,6288,4.05924,0.635243,-1,10.4521,-1,0.0557724,2.62582,0.0155114,1.71665,494722,0,2,1438.44,-1,0.112054,0.1,319.238,0.4283,0,2038.99,137.043,39.2648,2918.91,17155.5
00043846099-02,43846099,2,2,6288,4.05924,0.211685,-1,7.0755,-1,0.0377549,3.3961,0.00745561,1.71665,361412,0,0.5,1438.02,-1,0.0189076,0.1,2.40206,0.05417,0,273.523,53.1074,8.99666,4210.21,74256.7
00043864479-01,43864479,1,2,6407,4.23668,0.297287,5.44427e-006,21.5123,22.3246,0.137681,2.56937,0.00949086,1.43123,10939.2,504.331,0.59702,1438.1,0.000193931,0.29851,0.953928,20.8922,-0.05521,89,86.4453,25.3492,5.09234,3471.75,34333.3
00043864479-02,43864479,2,2,6407,4.23668,0.2972,-1,7.53954,-1,0.0482539,4.77785,0.00948901,1.43123,0,0,0.5,1438.04,-1,0.0235686,0.1,33.8795,-0.0625,0,46.3628,22.7799,5.20208,3472.09,34346.7
00442872676-01,442872676,1,2,4286,1.45689,0.29385,3.00523e-005,26.3903,27.2961,0.0114584,2.50461,0,21.0968,164.008,16.7045,0.933162,1438.22,0.00117207,0.0112022,0.00999983,7.99454,0.14798,89,59.425,8.77533,3.27446,0,0
00442872676-02,442872676,2,2,4286,1.45689,0.293803,3.52803e-005,24.3875,26.6184,0.0105888,2.51859,0,21.0968,136.554,16.1838,0.890497,1438.08,0.00140072,0.0107611,0.29514,1.66122,0.07778,90,69.205,8.19773,2.8085,0,0
00442918617-01,442918617,1,3,14093,4.438,1.66418,4.61424e-006,130.978,46.9085,0.416611,4.29878,0.0556587,2.87982,78557.3,92.6003,3.11006,1438.7,3.61047e-005,1.55503,0.990105,132.204,0.90278,16,14074.1,822.813,306.81,4473.13,94616.7
00442918617-02,442918617,2,3,14093,4.438,1.66413,2.80059e-005,47.1396,16.9649,0.14994,2.41408,0.0556575,2.87982,10721.8,82.5595,3.4181,1439.6,0.000236117,1.70905,0.990105,8.39949,0.97661,16,41.2181,111.116,34.5587,4473.18,94620.7
00442918617-03,442918617,3,3,14093,4.438,1.66435,0.000159212,6.12813,2.26294,0.0194922,7.01892,0.0556623,2.87982,355.809,37.4661,0.83026,1438.92,0.00197084,0.0878392,0.912767,9.37338,1.23896,16,48.6567,12.0382,6.47721,4472.98,94604.2
00442926107-01,442926107,1,1,8631,4.13442,11.0983,0.00298132,5.94458,1.38343,0.0261236,16.8806,0.125929,2.08442,760.779,97.4083,5.13397,1444.33,0.00209217,0.132064,0.0970258,4.09599,-1.47361,2,12.5933,18.5293,18.1025,1549.47,1362.24
00445915085-01,445915085,1,1,4492,2.66297,10.2191,0.00331213,32.8301,10.7036,0.0444246,7.48543,0.0844861,6.76935,2445.38,223.809,10.9278,1445.02,0.00233699,0.467539,0.010412,3.51595,7.20694,2,2.2993,18.0927,14.5836,1774.24,2341.91
00445921773-01,445921773,1,1,5540,4.438,2.43019,4.65672e-005,133.94,14.1062,0.26345,2.48649,0.0987012,4.65705,76875,433.048,9.23386,1439.54,0.000238186,2.51978,0.494511,2.23901,0.70556,11,59.8447,62.6974,26.9935,1679.18,1878.91
00445927933-01,445927933,1,1,3251,4.438,10.5649,0.00280092,2.63167,6.94897,0.0241062,87.5658,0.0942754,1,682.304,103.475,0.911994,1447.05,0.0015104,0.0230394,0.264202,7.16728,7.55972,2,15.9384,12.8004,10.3383,467.207,11.2606
00445932196-01,445932196,1,2,5541,4.438,0.565405,-1,34.825,-1,0.318998,2.94622,0.0133884,1,402061,0,2,1438.04,-1,0.501513,0.1,3.59924,0.14722,0,9766.23,391.217,94.1996,2113.08,4711.78
00445932196-02,445932196,2,2,5541,4.438,3.35988,0.000632243,61.9574,225.98,0.567532,1.52849,0.0439243,1,241410,27406.1,40.3186,1438.69,0.00218679,20.1593,0.726532,17.1262,2.26111,8,0.90177,19.7882,7.99579,1166.62,437.756
00044647437-01,44647437,1,1,3978,4.438,3.35311,0.000751831,7.16363,0.871536,0.0656192,10.1093,0.0438653,1,4203.58,375.417,1.83374,1438.66,0.00326709,0.272127,0.784776,2.96594,-0.22083,8,6.45529,10.3987,5.5637,838.101,116.602
00044678751-01,44678751,1,1,3258,4.9866,13.2517,0.0167793,7.57136,144.844,0.260729,38.097,0.0690968,0.266,28799,12820.2,2.0748,1448.95,0.0121006,1.0374,0.990105,7.3069,6.64028,2,827.904,66.0021,91.1225,282.069,1.49603
00044737596-01,44737596,1,1,3654,4.438,2.78803,0.00022345,16.1113,0.756992,0.147581,13.5194,0.038787,1,25917.9,927.724,1.80993,1438.16,0.00116435,0.233179,0.0165434,2.39032,1.30278,10,76.2463,23.2074,10.5388,818.686,106.167
00044737952-01,44737952,1,1,5747,4.38477,0.23989,2.17959e-005,1.83848,1.7656,0.0156188,3.04464,0.00763059,1.07822,280.344,34.4646,0.597422,1438.19,0.000993336,0.0104342,0.3,4.57471,0.10963,109,90.8706,7.73495,3.42661,3014.45,19514.3
00044743153-01,44743153,1,1,3162,5.03679,0.412132,1.21164e-005,2.37195,0.537117,0.0969962,5.3212,0.00633298,0.224,11032.2,514.542,0.653734,1438.25,0.000339865,0.0584387,0.00999983,3.19563,0.17584,64,55.1747,21.3698,5.89886,829.8,112.051
00044743595-01,44743595,1,1,4432,4.56033,5.52095,0.00521611,2.96132,0.466583,0.0374694,4.52738,0.0541683,0.723946,1123.13,141.557,4.63271,1442.1,0.00988544,0.917799,0.91659,1.72663,1.45417,5,1.92853,8.36025,5.22024,714.944,61.746
00044745077-01,44745077,1,1,3487,4.87097,1.87417,0.000426828,4.79378,16.5274,0.115252,4.9314,0.021809,0.381,5502.42,558.518,1.53071,1439.85,0.00297839,0.765353,0.98895,2.38006,-0.21389,15,8.48626,10.8932,4.79801,643.115,40.4275
00044790502-01,44790502,1,2,6935,4.10417,0.638474,-1,11.1563,-1,0.0565075,10.2786,0.0166794,1.80847,296977,0,0.5,1438.37,-1,0.027079,0.1,298.642,0.06146,0,108.145,52.2691,11.8123,3186.42,24363.2
00044790502-02,44790502,2,2,6935,4.10417,4.46944,-1,5.25901,-1,0.0266373,2.4044,0.0610363,1.80847,800.72,-1,15,1439.99,-1,0.418062,0.1,25.9016,3.19306,6,0.65682,30.4248,14.3769,1665.71,1819.37
00044797824-01,44797824,1,1,5181,4.14486,11.5236,0.00369042,10.019,1.52523,0.0698311,8.66376,0.095708,1.31423,5856.28,810.389,10.8981,1444.04,0.00256177,0.714382,0.00999983,12.1751,-1.74167,2,14.141,20.7367,18.5113,847.163,121.728
00044890224-01,44890224,1,2,3800,4.438,10.4306,-1,48.5451,-1,0.444675,57.4265,0.0934746,1,278852,0,2,1438.79,-1,0.621015,0.1,27.2312,3.62222,0,42.563,89.2416,58.3949,548.44,21.3814
00044890224-02,44890224,2,2,3800,4.438,10.432,0.001461,27.5712,0.743861,0.252553,19.6336,0.0934832,1,65617.6,2128.95,4.26886,1442.41,0.00190314,1.51368,0.68209,2.40562,5.44722,3,42.5093,27.3138,18.9142,548.414,21.3775
00449052173-01,449052173,1,2,3187,4.438,10.6335,0.00584275,1.59811,3.09748,0.0146387,35.9802,0.0946832,1,246.359,46.6342,2.0963,1444,0.00244261,0.0362421,0.409497,7.14297,2.99722,2,3.37262,10.2864,8.53243,457.023,10.3103
00449052173-02,449052173,2,2,3187,4.438,18.4025,0.00461402,1.88632,0.964489,0.0172788,40.8456,0.136481,1,320.805,45.4794,2.72642,1439.25,0.00254322,0.0773045,0.638439,2.91244,-0.54583,2,2.71902,10.0915,8.07824,380.66,4.96217
00450060052-01,450060052,1,1,3277,4.97957,11.2282,0.00280212,1.69638,0.314184,0.0567113,9.69828,0.0627653,0.274,3784.81,390.082,9.36434,1446.5,0.00193374,0.504304,0.00999983,5.93182,5.22083,2,3.69101,15.3958,13.2554,302.123,1.96905
00450089997-01,450089997,1,1,7010,4.16781,2.46182,0.000164957,53.3563,46.2598,0.288152,3.0728,0.0412639,1.69614,92131.7,1932.27,7.9774,1439.27,0.000887868,1.94766,0.268675,2.0679,1.22639,11,14.1274,7.97864,3.75984,1983.15,3655.46
00450091527-01,450091527,1,1,8383,4.08819,10.5488,0.00311385,19.74,13.6163,0.0838954,39.9103,0.120141,2.15529,7874.94,951.918,2.18706,1444.08,0.00244226,0.169621,0.0440711,6.00656,2.99167,2,6.99637,9.58516,7.57897,1566.75,1424.02
00450104319-01,450104319,1,2,7716,3.84512,1.51058,2.96736e-006,100.162,16.2084,0.343915,3.84988,0.0314575,2.66778,52594.1,45.7508,2.84762,1438.49,2.92521e-005,1.42381,0.990082,173.59,0.75417,18,15242.8,759.037,233.347,3135.43,22840.6
00450104319-02,450104319,2,2,7716,3.84512,1.51059,2.01391e-005,50.4452,8.55707,0.173208,2.86447,0.0314577,2.66778,13420.7,81.1735,2.72741,1439.25,0.000199569,1.36371,0.990105,2.93795,0.56334,17,214.567,136.135,43.9397,3135.42,22840.4
00452357628-01,452357628,1,1,3491,4.438,0.274799,2.63208e-005,12.3552,7.49993,0.113175,1.08449,0.00827623,1,5172.95,303.811,3.29759,1438.17,0.00112519,1.6488,0.990103,6.3225,0.14419,96,59.7769,8.31959,2.85763,1693.27,1942.78
00452749155-01,452749155,1,1,5780,4.438,13.6346,0.00339298,1.61309,3.0505,0.014776,57.0411,0.111751,1,253.622,49.0014,1.81643,1443.99,0.00219256,0.0275487,0.201034,5.5228,8.46528,2,0.39901,10.4493,9.57098,762.947,80.0752
00452763353-01,452763353,1,4,3829,4.72788,11.0271,0.00276915,3.24484,0.532912,0.0534584,13.6187,0.0819355,0.556,3063.16,320.404,5.20876,1446.27,0.00190073,0.429879,0.634928,10.6279,2.88333,2,1.70067,25.8876,25.0526,440.128,8.8682
00452763353-02,452763353,2,4,3829,4.72788,13.221,0.00423557,2.12432,0.420035,0.0349979,11.7693,0.0924716,0.556,1447.94,262.85,8.89316,1449.15,0.00296437,0.301449,0.00999983,8.21636,6.49861,2,18.4476,18.8529,20.5387,414.296,6.96246
00452763353-03,452763353,3,4,3829,4.72788,10.1803,0.00290209,2.048,0.582939,0.0337406,22.837,0.0776855,0.556,1321.09,216.154,3.36597,1443.97,0.00186078,0.120742,0.30414,6.51659,-1.41389,3,0.01915,15.6204,11.9697,452.006,9.86505
00452763353-04,452763353,4,4,3829,4.72788,13.5963,0.00163742,2.6701,0.550371,0.0439896,45.9899,0.0942135,0.556,2142.7,195.222,2.01956,1442.58,0.00108526,0.118046,0.539007,5.37015,-2.73333,2,1.81303,15.4545,11.9115,410.448,6.70739
00452768685-01,452768685,1,1,6606,4.22881,12.7854,0.0046126,5.49484,1.482,0.033654,21.6174,0.119247,1.4956,1104.68,124.224,2.88507,1444.51,0.00324948,0.26247,0.813274,2.41777,4.96944,2,53.8918,16.4712,20.398,1032.32,268.4
00452786194-01,452786194,1,3,6803,3.6854,0.509969,2.60114e-005,23.7487,5.51551,0.0755582,1.62081,0,2.8791,4529.23,339.053,1.58763,1438.15,0.000697272,0.793813,0.939605,116.222,0.12361,52,11.8849,22.5495,5.53543,0,0
00452786194-02,452786194,2,3,6803,3.6854,0.510106,1.60978e-005,38.9234,17.0503,0.123837,2.28518,0,2.8791,6750.22,392.803,1.01756,1438.26,0.000723402,0.508782,0.990105,25.0352,0.12361,52,88.444,30.3129,7.9509,0,0
00452786194-03,452786194,3,3,6803,3.6854,0.255136,8.28906e-006,11.0465,4.84758,0.0351453,4.74078,0,2.8791,1390.08,103.812,0.427097,1438.08,0.00042327,0.0148567,0.1,3.96111,0.06146,103,69.3317,10.2762,4.18326,0,0
00452792198-01,452792198,1,1,4238,2.52703,11.6149,0.00406767,25.4893,11.2209,0.0323039,25.1808,0.0865984,7.22772,1183.25,172.01,3.07968,1442.77,0.00278786,0.13645,0.549996,3.98206,-0.88194,2,19.0632,13.5132,16.247,1708.44,2013.33
00452808876-01,452808876,1,1,6490,3.9737,2.70577,6.57002e-005,18.251,0.104506,0.0766882,4.44806,0.0447597,2.18,6707.12,39.9631,5.05346,1438.97,0.000325458,0.365781,0.00999983,2.40357,0.58611,10,958.39,147.92,57.3729,1998.58,3770.56
00452819172-01,452819172,1,2,7127,4.3474,0.41231,8.38845e-006,51.4833,15.1583,0.33723,1.66822,0.0126531,1.39842,118060,1932.16,2.75247,1438.07,0.000276282,1.10524,0.607024,10.1238,0.05313,64,38.2061,12.4769,3.0942,3306.13,28235.7
00452819172-02,452819172,2,2,7127,4.3474,0.412295,-1,11.2259,-1,0.0735327,3.4253,0.0126528,1.39842,6074.57,-1,1,1438.27,-1,0.0710618,0.1,0,0.20615,64,288,49.7927,12.1065,3306.17,28237.1
00453101438-01,453101438,1,1,3227,4.438,10.594,0.0040752,2.14446,1.76299,0.0196433,30.6217,0.0944484,1,423.337,72.0888,2.20855,1443.96,0.00265291,0.0640369,0.58465,6.42811,2.99722,2,1.13954,8.5408,6.62681,463.333,10.8917
00453855004-01,453855004,1,2,6158,4.438,0.277974,4.88138e-006,46.7643,3.02048,0.428363,8.25063,0.00833984,1,188698,12456.5,0.346545,1438.21,0.000137016,0.137543,0.5,7.09241,0.09254,94,39.4716,9.82767,3.29628,2975.45,18523.9
00453855004-02,453855004,2,2,6158,4.438,0.277913,6.83062e-005,34.3182,6.16698,0.314356,1.45614,0.00833864,1,112883,37822.9,2.3883,1438.21,0.0048557,0.677579,0.0906019,4.64837,0.08021,96,37.5903,8.5245,2.91491,2975.67,18529.2
00454190342-01,454190342,1,1,4373,4.438,0.332596,6.10244e-006,67.403,0.794117,0.617414,3.28468,0.0093994,1,445288,9228.01,1.30794,1438.21,0.000276527,0.506231,0.0337284,8.14845,0.16316,79,176.133,47.6532,10.1972,1990.31,3708.57
00454196756-01,454196756,1,1,3155,5.03968,15.7669,0.00191221,2.65052,0.577832,0.109859,86.5712,0.0714179,0.221,14178.2,1425.07,1.54403,1439.67,0.00136361,0.152887,0.0179092,2.79849,0.59028,2,11.9922,12.2985,13.2826,244.897,0.850073
00454222105-01,454222105,1,2,6769,4.19053,0.316381,1.92064e-005,9.7291,9.0372,0.0556309,1.77903,0.0102938,1.60197,2546.14,352.495,0.767438,1438.26,0.000734918,0.383719,0.944925,22.3793,0.05491,83,18.8579,8.45594,3.00664,3726.11,45556
00454222105-02,454222105,2,2,6769,4.19053,0.316476,5.81798e-006,18.9722,17.6264,0.108482,3.06865,0.0102958,1.60197,9841.13,560.277,0.530282,1438,0.000367883,0.265141,0.90656,14.2658,0.0625,84,19.741,15.7017,3.40551,3725.74,45537.8
00455029978-01,455029978,1,1,3222,5.00776,13.0741,0.00248734,2.09911,0.407118,0.0772208,20.7573,0.0666014,0.249,7011.71,901.475,5.18453,1443.03,0.0017594,0.372094,0.0224114,5.92166,8.98333,2,0.11461,13.1089,10.201,274.9,1.34966
00455064748-01,455064748,1,2,4932,3.14134,0.295729,2.29651e-005,6.94962,4.77716,0.0161933,2.04625,0,3.93118,298.035,26.8298,1.04727,1438.23,0.000855545,0.0235761,0.494348,9.88751,0.15261,89,35.9437,8.65325,3.11642,0,0
00455064748-02,455064748,2,2,4932,3.14134,0.295619,4.17726e-005,14.8748,8.53077,0.0346598,1.05728,0,3.93118,517.477,40.1017,2.13179,1438.09,0.00189506,1.06589,0.990105,0,0.14722,89,68.0848,9.68255,3.31754,0,0
00455064763-01,455064763,1,3,5167,4.18802,0.295663,-1,5.87603,-1,0.0431371,2.42575,0.00831344,1.24776,407662,0,1,1438.23,-1,0.0443139,0.1,62.8096,0.14844,0,124.074,47.932,6.63036,2793.22,14386.1
00455064763-02,455064763,2,3,5167,4.18802,0.59149,-1,3.30871,-1,0.0242898,2.3822,0.0131992,1.24776,391334,0,2,1438.35,-1,0.0510207,0.1,13.7942,0.29705,0,12.448,10.9915,2.97304,2216.78,5707.02
00455064763-03,455064763,3,3,5167,4.18802,0.591425,-1,4.04702,-1,0.0297099,4.66949,0.0131982,1.24776,389603,0,1,1438.11,-1,0.0295785,0.1,3.77748,-0.10833,0,32.9228,10.1983,3.14513,2216.86,5707.86
00457171944-01,457171944,1,2,3416,4.90564,14.7754,0.0021862,3.7444,0.708036,0.0997061,51.1105,0.082877,0.344,11358.2,1295.67,2.27078,1443.26,0.00154348,0.239468,0.390295,8.49878,-3.11944,2,12.4983,20.0918,15.3992,307.095,2.10189
00457171944-02,457171944,2,2,3416,4.90564,9.99308,0.00483899,4.78333,0.929021,0.127371,20.0735,0.0638568,0.344,14533.1,2325.42,2.75323,1446.59,0.00333447,1.15621,0.864912,5.15415,-2.22917,2,7.51851,9.87862,8.8303,349.853,3.54049
00457172621-01,457172621,1,1,6794,4.17,0.452119,2.17175e-005,50.3039,20.1789,0.278234,1.71754,0.0131437,1.65611,34192.5,1561.67,2.1203,1438.2,0.000643617,1.06015,0.990105,10.5602,0.225,58,15.6961,9.2827,2.77337,3365.14,30306.5
00457173024-01,457173024,1,1,6538,4.438,0.399466,6.61578e-006,228.688,28.0533,0.712144,1.69651,0,2.94153,215424,2132.24,4.79359,1438.24,0.000187917,2.3968,0.990105,4.51,0.10694,66,710.44,77.2295,15.4521,0,0
00457190152-01,457190152,1,1,3425,5.0184,10.16,0.0169072,1.46446,0.354553,0.060975,5.8955,0.0522597,0.22,4372.25,654.067,14.0373,1446.44,0.0119718,0.815081,0.0349121,3.69125,2.20139,2,20.1954,13.8398,16.2064,310.085,2.18495
00457191818-01,457191818,1,1,5007,4.7,13.7818,0.00517631,3.90347,1.31384,0.0432894,24.4868,0.121154,0.825976,2273.21,248.87,4.46392,1448.71,0.00363405,0.187345,0.106098,3.02314,9.80416,2,47.5237,14.9496,18.484,576.879,26.1733
