#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search =  tess2018349182739
#Sectors = S0006-S0006
#Created Date = 2019-02-27
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00294092960-02,294092960,2,4,5801,4.51483,0.902375,0.000130642,6.94605,4.42204,0.0680581,2.37311,0.0185436,0.934879,2690.95,299.773,1.43559,1468.58,0.00178149,0.717796,0.969647,7.35003,0.33472,24,9.66481,10.7339,3.69658,1817.5,2578.83
00294092960-03,294092960,3,4,5801,4.51483,0.901901,0.000140661,4.28634,1.92645,0.041998,6.06273,0.0185371,0.934879,1810.01,246.905,0.865372,1468.91,0.00272111,0.0697732,0.719086,7.20762,0.23611,24,11.8909,7.91674,3.18526,1817.82,2580.65
00294092960-04,294092960,4,4,5801,4.51483,0.451252,7.20817e-005,8.56452,1.21182,0.083916,1.05007,0.0116828,0.934879,6092.52,802.571,5.41502,1468.66,0.00129777,2.21858,0.90038,6.50086,0.2388,49,37.842,8.42898,3.31313,2289.8,6497.02
00294092966-01,294092966,1,3,6624,4.18539,0.902275,7.28499e-006,37.6988,5.26566,0.218994,3.32602,0.0204036,1.57686,22757.5,126.934,1.59425,1469.02,9.96136e-005,0.797125,0.977146,37.1631,0.45082,24,147.955,138.04,38.1819,2569.54,10302.5
00294092966-02,294092966,2,3,6624,4.18539,0.902231,2.72177e-005,19.5511,5.3589,0.113573,2.52692,0.0204029,1.57686,5661.77,128.418,1.52332,1468.57,0.000372071,0.761659,0.990105,9.64246,0.56389,24,20.0872,27.1525,7.44694,2569.58,10303.2
00294092966-03,294092966,3,3,6624,4.18539,0.225619,1.1465e-005,4.42026,1.90424,0.0256775,2.66902,0.00809838,1.57686,686.876,58.9168,0.526436,1468.46,0.000487379,0.0240934,0.669654,2.88875,-0.05521,96,145.31,11.6153,4.27875,4078.59,65397.3
00294120426-01,294120426,1,1,3988,4.67822,13.6528,0.00601581,6.21455,2.23808,0.0915202,52.3529,0.0980023,0.622,10037.2,1587.87,2.17459,1474.44,0.00437048,0.182378,0.0123392,2.06635,-2.67639,2,418.638,23.922,31.2354,443.327,9.12887
00294206429-01,294206429,1,3,5780,4.438,1.05516,2.61662e-005,35.8002,7.43831,0.327931,3.52624,0.0202939,1,46254,685.675,2.13247,1469,0.000337293,1.06623,0.990105,386.782,0.12222,20,232.391,194.04,61.7836,1790.34,2428.1
00294206429-02,294206429,2,3,5780,4.438,1.0551,1.251e-005,32.2769,0.12273,0.295657,2.11645,0.0202932,1,94656.7,748.041,4.94123,1468.51,0.000149614,1.5754,0.541213,3.57163,0.29722,21,119.154,72.6601,20.3896,1790.38,2428.28
00294206429-03,294206429,3,3,5780,4.438,0.527558,4.19327e-005,40.0267,52.1862,0.366646,1.55234,0.0127841,1,58001.9,13609.9,3.65711,1468.35,0.00545692,1.82855,0.990105,5.49655,0.29167,42,19.0593,14.7904,5.5996,2255.72,6118.74
00294273900-01,294273900,1,1,6770,4.11642,1.41667,-1,4.37992,-1,0.0229931,2.28625,0.0279673,1.74488,598.652,-1,5,1468.93,-1,0.12165,0.1,27.3083,0.47222,15,8.20248,28.1498,9.03034,2359.6,7326.11
00294327312-01,294327312,1,2,7237,3.50145,0.91854,5.6889e-006,132.003,16.5157,0.322395,1.81677,0,3.75053,46262.5,102.17,4.30275,1468.53,7.77136e-005,2.15138,0.990105,2.59505,0.65417,24,1147.17,342.098,80.3092,0,0
00294327312-02,294327312,2,2,7237,3.50145,5.49767,0.00199459,14.3903,12.6708,0.035146,42.5098,0.0717496,3.75053,1372.87,329.746,0.988116,1470.12,0.00707668,0.0360474,0.26737,8.31375,-0.12361,4,0.21029,7.70405,5.93062,2308.8,6715.36
00294754396-01,294754396,1,1,3736,4.438,10.3473,0.00313208,6.6704,0.822124,0.0611012,34.6849,0.0929768,1,3535,461.73,1.5184,1472.86,0.00216539,0.250485,0.826047,3.69217,-2.31667,2,0.05853,11.7919,9.83073,540.644,20.1914
00294873015-01,294873015,1,2,4697,4.14272,0.25824,1.16231e-005,5.23945,1.39142,0.0466918,2.84704,0.00644722,1.02788,2258.03,349.989,0.563952,1468.31,0.00026226,0.0484873,0.7,9.07097,0.13125,85,39.5055,9.37223,3.30363,2616.96,11084.4
00294873015-02,294873015,2,2,4697,4.14272,0.258257,1.08595e-005,54.2763,70.1863,0.483688,1.45847,0,1.02788,98751.9,2312.73,3.09909,1468.44,0.000349244,1.54954,0.990105,3.7088,0.17691,84,15.2369,8.38943,2.42057,0,0
00029831208-01,29831208,1,1,5080,4.48159,1.84297,0.000222049,4.07362,4.20816,0.0425187,8.48402,0.0278974,0.877602,1882.78,113.737,1.2932,1468.44,0.00147619,0.0992147,0.696689,2.50644,1.24028,12,13.6317,14.464,5.69141,1257.25,590.49
00029984014-01,29984014,1,1,6253,4.26083,1.08592,0.000253642,3.55387,3.83721,0.0240774,2.44056,0.0220779,1.35204,666.31,72.319,3.59204,1468.27,0.00289457,0.0897271,0.00999983,2.26893,0.71389,21,32.0137,8.88991,4.95277,2159.22,5136.98
00029986808-01,29986808,1,1,5654,4.17526,1.05926,6.70038e-005,13.1765,7.55258,0.0889896,2.53314,0.0203774,1.35631,3592.98,107.921,1.62689,1468.63,0.000818151,0.813444,0.984194,2.90047,-0.19722,21,179.233,28.9981,10.5541,2035.41,4056.32
00299903137-01,299903137,1,1,6368,4.24257,9.63889,-1,77.0324,-1,0.5,18.3886,0.0960352,1.41124,418759,0,6,1473.33,-1,2.01899,0.1,137.316,-0.63472,0,343099,1815.16,1794.49,1077.16,318.157
00299906906-01,299906906,1,1,3838,4.438,0.768495,5.3208e-005,53.3709,529.934,0.48888,4.84035,0.0164279,1,128649,11198.9,1.47353,1468.75,0.000875922,0.736763,0.906803,1.95565,0.54501,28,21.6225,24.6988,6.12835,1321.31,720.349
00299967130-01,299967130,1,1,3207,5.01357,0.24448,2.05179e-005,1.84975,1.06393,0.0697276,3.37854,0.00463709,0.243,5701.36,703.159,0.601688,1468.38,0.000711266,0.0403604,0.00999983,7.6398,0.16432,89,37.6825,8.27838,3.2297,1024.4,260.259
00300013489-01,300013489,1,1,3225,4.438,5.21505,0.00290452,12.2995,22.7318,0.112664,6.26471,0.0588836,1,6618.07,864.29,3.55789,1472.36,0.00605282,1.77895,0.966061,2.46636,2.63889,4,0.44257,11.0543,6.94663,586.441,27.9524
00300033585-01,300033585,1,3,7068.4,4.12668,0.233274,1.13561e-005,5.60263,1.86711,0.0303435,2.97617,0.00829421,1.69131,993.503,102.438,0.551517,1468.46,0.000345625,0.0224995,0.51433,10.4199,0.09472,93,56.4781,9.1119,3.02582,4453.86,92997
00300033585-02,300033585,2,3,7068.4,4.12668,0.233226,1.45704e-005,9.36308,2.39446,0.0507099,1.24941,0.00829307,1.69131,1764.15,140.529,0.967176,1468.32,0.000657876,0.483588,0.968324,10.2379,0.09167,94,69.6822,10.2037,2.66323,4454.17,93022.7
00300033585-03,300033585,3,3,7068.4,4.12668,0.233307,1.54397e-005,7.81684,1.47527,0.0423356,1.36292,0.008295,1.69131,1627.02,244.368,0.961612,1468.42,0.00411359,0.190733,0.9,0,0.11661,93,184.188,12.9888,4.74222,4453.65,92979.4
00300136074-01,300136074,1,1,3629,4.438,10.4177,0.00669055,5.35868,0.874359,0.0490857,12.7708,0.0933977,1,2873.82,443.52,6.54468,1471.39,0.00475079,0.306856,0.0116082,2.83194,3.11528,2,3.7843,7.8525,8.1306,523.975,17.8141
00300293197-01,300293197,1,1,5873.97,4.35182,6.5646,0.000827564,4.91426,1.21114,0.0413469,31.1256,0.068,1.08871,1845.45,117.084,1.38436,1473.66,0.00108472,0.0825159,0.588741,3.29914,2.33889,3,3.32435,16.6115,10.9486,1037.11,273.415
00030034081-01,30034081,1,2,5977.38,4.32492,2.34444,-1,105.651,-1,0.452018,5.82735,0.05263,2.141,469030,0,4.5,1470.17,-1,1.42073,0.1,10.0649,0.64306,0,2956.81,4006.29,1450.56,1682.27,1892.78
00030034081-02,30034081,2,2,5977.38,4.32492,2.34444,-1,17.2435,-1,0.0737744,3.88108,0.05263,2.141,6246.15,-1,5,1469.87,-1,0.35416,0.1,105.78,0.59444,9,18.6918,98.8749,40.7299,1682.27,1892.78
00300560295-01,300560295,1,1,5885.02,4.36417,10.2942,0.000462667,27.8271,9.27569,0.224308,25.345,0.0953426,1.13637,25674.2,318.44,2.35767,1469.74,0.000323755,1.17883,0.960511,2.69889,4.85417,2,0.346,103.797,73.7545,896.512,152.667
00300654002-01,300654002,1,2,7290.53,3.857,2.75833,-1,41.0825,-1,0.101266,5.17579,0.0591535,3.71613,614100,0,4.5,1468.79,-1,0.422369,0.1,3.31181,1.71667,0,177.836,226.929,90.4072,2549.8,9989.56
00300654002-02,300654002,2,2,7290.53,3.857,2.75935,0.000755068,20.8736,6.32124,0.0514523,8.9428,0.059168,3.71613,2420.61,526.164,1.31379,1469.11,0.00320928,0.279744,0.893537,6.7641,-0.60556,8,1.74518,10.9368,5.34021,2549.49,9984.65
00300871376-01,300871376,1,3,6665,3.83499,0.248992,1.70175e-005,3.76265,1.46119,0.0145076,2.91142,0,2.37572,216.772,32.4265,0.5,1468.28,0.000508594,0.014135,0.7,9.98857,0.15104,88,42.3404,7.33125,2.78785,0,0
00300871376-02,300871376,2,3,6665,3.83499,0.249028,1.11955e-005,4.44903,1.2688,0.0171541,3.07444,0,2.37572,329.951,28.5789,0.620068,1468.43,0.000348823,0.0116591,0.270211,10.5904,0.15003,87,36.3879,9.09164,2.62541,0,0
00300871376-03,300871376,3,3,6665,3.83499,0.248963,1.02951e-005,4.41291,1.33004,0.0170148,3.54923,0,2.37572,324.347,24.5436,0.533681,1468.33,0.00038271,0.00987487,0.271866,4.98141,0.15208,88,83.2664,10.6775,3.31901,0,0
00300871545-01,300871545,1,2,6380,4.24852,4.81704,0.00012658,24.0849,3.63416,0.157051,9.69243,0.060569,1.40476,23817.6,128.865,3.17245,1471.89,0.000237818,1.10631,0.80443,11.7867,2.40139,4,1133.78,202.047,111.849,1355.78,798.5
00300871545-02,300871545,2,2,6380,4.24852,4.81438,0.000943314,4.636,1.74258,0.03023,12.8121,0.0605467,1.40476,1042.06,76.39,2.92165,1469.49,0.0023038,0.0882865,0.166988,2.0539,0.6875,5,6.76593,12.7377,7.0499,1356.03,799.088
00301485937-01,301485937,1,1,8437,4.08668,5.33642,0.000805267,98.2064,77.5548,0.414782,3.85994,0.0765057,2.16879,80064.4,1074.13,11.3249,1471.69,0.0015924,5.66245,0.976102,3.33973,2.775,4,35.7146,40.7594,25.6981,1982.17,3648.28
00301703541-01,301703541,1,1,6190.77,1.87,3.01234,0.00108697,31.4967,31.5183,0.218524,1.55727,0,1.32027,50484.3,3897.37,19.0673,1470.63,0.00410311,5.49228,0.605883,9.56677,0.36944,7,66.161,22.0717,9.02006,0,0
00301783031-01,301783031,1,3,5752,0.09,11.7264,-1,6.30041,-1,0.057712,47.1683,0.00359141,1,3915.45,-1,2,1478.23,-1,0.110187,0.1,4.27114,8.67361,3,7.00976,14.3203,16.3069,4235.24,76038.7
00301783031-02,301783031,2,3,5752,0.09,4.02445,0.00108306,4.19953,0.943545,0.0384679,8.51112,0,1,1743.8,236.948,3.76043,1470.83,0.00270415,0.139933,0.00999983,5.21979,-0.36944,5,0.90399,12.9998,7.01484,0,0
00301783031-03,301783031,3,3,5752,0.09,16.7897,0.00751004,10.3053,0.59403,0.0943968,13.0464,0,1,7710.09,849.168,6.18283,1470.42,0.00391347,2.47326,0.896872,5.64683,0.68194,2,16.099,11.6046,11.5649,0,0
00302537505-01,302537505,1,1,3710,4.438,8.83185,0.00171171,14.1063,0.405374,0.129214,13.8627,0.083661,1,19889.2,868.165,5.5018,1475.61,0.00121798,0.630574,0.00999983,5.7782,2.92917,2,3.04374,15.39,12.1605,565.984,24.2515
00302607052-01,302607052,1,1,3116,5.06289,9.86802,0.00348316,3.24436,0.985344,0.144968,46.8109,0.050595,0.205,24637.6,3775.45,1.83863,1469.35,0.00457211,0.234446,0.088037,2.45432,4.36805,3,0.81545,7.55561,5.27761,276.766,1.38666
00302609808-01,302609808,1,1,3467,4.88181,0.61029,0.000268114,5.42055,9.28278,0.134196,1.3887,0.0102074,0.37,9452.3,1119.1,2.99116,1468.49,0.00561829,1.49558,0.963397,6.06154,0.3125,36,34.7487,7.83492,3.79006,921.06,170.088
00030275662-01,30275662,1,1,8785,4.07966,0.597732,8.90516e-005,11.6077,7.71725,0.0473574,2.25796,0.0180946,2.2452,2422.74,220.486,2.00293,1468.72,0.001729,0.120731,0.465184,2.14451,0.43096,36,21.7156,9.20112,2.87353,4318.04,82161.3
00302895996-01,302895996,1,1,3462,4.88307,0.567995,0.00010812,2.67137,1.17237,0.0664941,3.33932,0.0097045,0.368,5208.55,500.492,1.40887,1468.85,0.00216457,0.0906989,0.0536241,1.62651,0.35709,39,25.9921,9.05689,2.79255,940.711,185.074
00302971087-01,302971087,1,1,3637,4.78826,17.5326,0.00484514,1.85652,2.1798,0.0341482,72.9058,0.108632,0.498,1347.24,209.989,1.81434,1469.61,0.00343749,0.0659285,0.306959,2.1542,1.16389,2,3.82325,7.75799,6.94128,343.613,3.29459
00030312676-01,30312676,1,1,8747,4.08022,1.10238,0.00083295,14.4079,17.9724,0.0589798,1.13525,0.0271631,2.23767,1679.62,194.606,6.25579,1468.72,0.00936885,3.1279,0.990105,2.47407,0.65972,20,9.93838,7.61709,2.77005,3503.15,35592.4
00030313682-01,30313682,1,1,6332,4.24815,2.86371,3.41526e-005,50.1904,50.1905,0.330109,3.75791,0.0425663,1.39271,119702,225.577,7.53588,1470.22,0.000122405,2.24216,0.423364,6.87977,0.65139,7,58404.2,846.977,469.575,1598.2,1541.85
00030631330-01,30631330,1,1,5951,4.3135,10.2764,0.0202412,12.9287,12.968,0.0982905,3.76077,0.0952451,1.20487,10562.4,675.028,20.3467,1468.4,0.0301281,2.54581,0.544786,4.77468,0.82639,3,6.60836,8.92572,7.36178,933.965,179.822
00306362738-01,306362738,1,1,5600,4.4291,2.78176,9.60526e-005,12.2846,0.101323,0.114824,8.19893,0.0379507,0.98,13196.9,123.628,2.14064,1470.82,0.000351295,0.466893,0.75419,2.44647,1.30972,7,32.3554,115.488,45.7923,1255.69,587.562
00306580215-01,306580215,1,1,6087,4.28912,1.74892,0.00032757,11.3574,15.03,0.0820105,2.16712,0.0297107,1.26855,2914.26,113.852,3.05346,1469.66,0.0020988,1.52673,0.989946,2.73525,0.9825,12,54.1825,19.5387,7.95647,1755.06,2242.28
00307016006-01,307016006,1,1,5806,4.34009,3.29475,0.00319255,31.6706,58.8078,0.253592,1.85831,0.0439892,1.14398,27560.6,1548.59,12.8585,1471.35,0.0100381,6.42924,0.990105,2.83759,1.73056,7,6.14554,10.8598,6.71145,1306.49,688.561
00307242697-01,307242697,1,1,6081,4.438,2.3086,0.000184707,64.3762,79.5105,0.465925,3.32024,0.0400184,1.26563,94330.2,1853.74,6.13916,1470.14,0.000876665,3.06958,0.990105,131.992,0.29722,9,2.30064,66.8806,27.4585,1509,1225.42
00307291318-01,307291318,1,2,9631,3.6625,8.04382,0.00138349,25.2808,11.2132,0.0604987,5.39539,0.10607,3.82773,1789.07,69.2543,4.40576,1471.06,0.00179224,2.20288,0.990105,19.9584,-1.93194,3,1179.96,48.928,55.863,2552.93,10038.6
00307291318-02,307291318,2,2,9631,3.6625,13.6642,0.0030911,22.8231,13.469,0.0546174,9.02825,0.15101,3.82773,1476.9,81.7294,4.22599,1471.56,0.0023692,2.11299,0.990105,6.68112,3.14583,2,73.7462,26.771,25.7487,2139.59,4952.74
00307379977-01,307379977,1,1,3163,5.03679,0.835847,-1,12.227,-1,0.5,3.30739,0.0101469,0.224,1.59064e+006,0,3,1468.58,-1,1.02513,0.1,3.34119,0.21806,0,1397.66,151.868,39.645,655.764,43.703
00307433122-01,307433122,1,1,3857,4.64864,10.4229,0.000502339,38.4085,22.944,0.581362,22.8813,0.0785743,0.605171,268619,3684.79,4.96845,1475.48,0.00035517,2.48422,0.683161,6.02096,-0.60278,2,26854.9,177.8,248.936,472.324,11.762
00307467401-01,307467401,1,1,5780,4.438,9.58733,0.00382959,4.15841,0.138014,0.0380912,6.77863,0.0883664,1,1375.97,53.8595,6.74873,1475.71,0.00269132,0.756991,0.833358,2.0787,1.07639,2,1751.04,44.0823,59.3763,857.978,128.064
00307467512-01,307467512,1,1,5294,4.571,7.80963,0.00346984,3.20044,1.11137,0.0358065,21.6708,0.0747031,0.818738,1403.24,142.988,2.34746,1475.24,0.00250073,0.122162,0.588867,2.50454,4.46944,2,662.693,31.4721,41.9122,773.355,84.535
00307473671-01,307473671,1,1,3595,4.82106,11.2938,0.00352428,10.9048,2.25683,0.228055,51.2601,0.0762754,0.438,58859.9,5279.81,1.9514,1471.73,0.00250626,0.422773,0.405316,3.14779,-0.18611,2,147.94,19.432,23.1528,380.133,4.93474
00307711716-01,307711716,1,1,3273,4.438,13.3364,0.0115764,16.9455,1.15518,0.155222,10.4516,0.110115,1,28667.6,2857.3,11.2838,1471.28,0.00801948,1.52022,0.00999983,2.76395,3.13889,2,17.0853,16.8098,18.7738,435.225,8.47962
00307946937-01,307946937,1,1,3765,4.75093,0.648731,0.00017086,4.32534,1.0844,0.0754673,1.48304,0.0121417,0.525,4443.23,651.794,2.39307,1468.72,0.00325417,1.19653,0.932749,5.47005,0.32245,33,18.4705,9.99307,3.43066,1092.44,336.593
00308255000-01,308255000,1,1,5780,4.438,5.57882,0.00964084,14.2189,18.3934,0.130245,1.96966,0.061591,1,7298.94,1023.37,13.9785,1471.87,0.0201373,6.98925,0.988009,7.59409,1.10139,4,77.2191,24.3862,32.4521,1027.69,263.612
00308258077-01,308258077,1,1,3130,5.05231,12.6954,0.00478991,11.8417,987.594,0.514079,51.1665,0.0605171,0.211,131975,45929.9,2.25675,1470.84,0.00323864,1.12838,0.935768,4.78793,0.15,2,13.2465,12.4357,11.403,257.892,1.04538
00308258115-01,308258115,1,1,3204,5.01682,0.27386,6.6821e-005,4.71921,16.3718,0.17937,1.40995,0.00498646,0.241,14222.1,1664.85,1.46794,1468.47,0.00305257,0.733969,0.98209,6.79571,0.13632,79,82.4317,8.5306,7.06889,982.872,220.551
00030944189-01,30944189,1,1,3346,4.94277,10.2729,0.0078397,2.16319,0.426384,0.0643342,9.86679,0.0621692,0.308,4873.34,487.756,8.47777,1471.4,0.00553231,0.51466,0.0341329,2.91412,-1.17639,2,5.17204,11.0525,11.9652,328.629,2.75641
00030946742-01,30946742,1,1,5718,4.34819,10.0003,0.00373952,4.16608,7.47863,0.0340594,63.1288,0.0915135,1.12044,1329.25,309.508,1.18006,1474.04,0.0026871,0.0439107,0.344273,5.19618,2.09861,2,0.24918,11.966,8.68627,882.852,143.573
00030948608-01,30948608,1,1,3876,4.71196,13.7021,0.00147144,4.01223,1.71639,0.0636953,104.367,0.0958923,0.577,4804.95,591.797,1.06682,1474.54,0.00109565,0.0638901,0.00999983,6.72855,9.73333,2,2.22442,13.4903,10.1026,419.538,7.32163
00309658221-01,309658221,1,1,6813,4.18599,3.79733,0.000352202,35.768,34.1124,0.20223,3.78105,0.0541796,1.62012,25633.1,480.876,6.08119,1471.54,0.000866902,3.04059,0.929339,3.13843,0.58611,5,336.792,119.114,63.2523,1643.94,1726.1
00309791156-01,309791156,1,1,4666.1,4.23,19.5713,0.00472456,4.97562,1.97229,0.040209,35.5801,0.13178,1.1335,1996.46,145.755,4.37155,1469.7,0.00334651,0.16904,0.00999983,0.78189,-0.69722,2,0.05285,13.0029,9.45233,603.854,31.4232
00309908721-01,309908721,1,1,3563,4.83529,1.41667,-1,13.9241,-1,0.302959,3.21782,0.0188199,0.421,369482,0,4.5,1468.98,-1,1.08029,0.1,3.23561,0.40139,0,412.45,468.593,135.532,743.6,72.2569
00031054255-01,31054255,1,1,5780,4.438,0.873835,-1,54.5849,-1,0.5,20.0012,0.0178968,1,292662,0,0.5,1469.01,-1,0.168237,0.1,2.58378,0.33321,0,1868.64,198.7,49.8728,1906.48,3122.12
00031107108-01,31107108,1,2,4254,4.438,4.03472,-1,5.77988,-1,0.052944,3.64269,0.0496247,1,3476.23,-1,9,1469.66,-1,0.468265,0.1,5.03307,2.0125,6,258.495,69.3204,41.6405,842.637,119.147
00031107108-02,31107108,2,2,4254,4.438,4.04871,0.000766403,28.7998,0.538642,0.263808,2.62533,0.0497393,1,65153.3,1965.19,12.7857,1471.66,0.00187853,6.39283,0.760492,2.30367,2.72917,5,0.31478,9.11058,4.48579,841.665,118.598
00311272996-01,311272996,1,2,3517,4.85574,8.26887,0.00286147,5.05031,0.951066,0.116527,31.8486,0.0595973,0.397,15995.6,1482.62,2.21492,1475.64,0.00205844,0.231249,0.00999983,4.33894,4.33333,2,31.5446,14.1827,16.3712,400.54,6.08284
00311272996-02,311272996,2,2,3517,4.85574,16.6752,0.00526707,3.75614,0.846302,0.0866661,42.878,0.0951284,0.397,8854.16,1365.11,3.22866,1471.56,0.00377729,0.257566,0.00999983,2.47842,-2.66944,2,3.52287,8.4554,9.90362,317.033,2.38748
00031141348-01,31141348,1,1,3222,4.438,9.22205,0.00419781,11.4162,1.50636,0.104573,26.9476,0.0861074,1,13024.2,1693.54,2.88726,1474.27,0.00290022,0.273737,0.0334423,2.27382,-0.52083,2,21.3033,13.8599,15.9928,484.504,13.023
00031273263-01,31273263,1,1,5631.77,4.12127,14.2611,0.000378106,149.134,70.8296,0.549642,16.2872,0.165682,2.48539,198157,1045.44,8.8659,1473.31,0.000266276,4.43295,0.807974,14.0992,0.62917,2,47351.6,267.552,374.733,962.489,202.817
00031281820-01,31281820,1,1,3486,4.438,10.1835,0.00329527,8.67664,2.23497,0.0794784,30.7835,0.091993,1,7513.44,1980.48,2.71702,1468.98,0.0042259,0.201975,0.0995425,4.48867,2.69028,3,6.44641,8.4354,6.65798,507.156,15.6347
00031303242-01,31303242,1,1,5985,3.82298,3.52083,-1,100.535,-1,0.432109,7.73022,0.0468087,2.13119,357516,0,5,1469.44,-1,1.52652,0.1,24.1765,0.6625,0,172660,4241.02,2026.9,1781.98,2383.06
00313140166-01,313140166,1,1,4148,4.76,10.1205,0.00414847,3.93392,2.61871,0.0692251,50.5886,0.0759038,0.520546,5750.52,735.255,1.61255,1474.39,0.00288284,0.107459,0.173632,5.70481,-0.17778,2,16.5816,9.63719,9.78527,479.323,12.4748
00313140177-01,313140177,1,1,3757,4.438,11.8956,0.00190841,8.94757,2.32175,0.0819601,72.164,0.102034,1,8025.82,1165.01,1.36249,1474.35,0.00128037,0.103227,0.00999983,7.2574,2.24028,2,31.762,18.0445,16.7131,518.992,17.146
00031374837-01,31374837,1,1,4891,4.41,0.490036,3.67866e-005,1.42661,0.772789,0.016284,3.09733,0.0102865,0.802493,301.611,14.6511,1.09885,1468.76,0.000876635,0.0240256,0.500729,0.90738,0.29028,45,33.8628,16.2504,4.43879,1906.23,3120.51
00317191077-01,317191077,1,1,6364,4.24318,1.09578,1.44781e-005,41.093,41.1726,0.267115,2.1742,0.0225256,1.40918,33601.8,132.06,3.59289,1468.45,0.000163322,1.79644,0.975593,4.60227,0.81944,20,7189.25,386.965,113.594,2221.1,5751.64
00317330474-01,317330474,1,1,6847,4.28726,12.2081,0.00382275,5.79561,2.15984,0.0366534,37.251,0.118376,1.44838,1485.04,160.048,2.39754,1470.61,0.00268934,0.100053,0.397383,6.46514,6.21111,2,0.51794,9.3738,6.68712,1056.82,294.802
00317411334-01,317411334,1,1,5713,4.35753,1.44869,8.8206e-006,51.6429,51.9717,0.427038,3.86883,0.0252316,1.10775,90949.9,177.44,3.19629,1468.7,7.54322e-005,1.59815,0.945983,2.74336,-0.2875,15,12273.2,1094,329.761,1670.34,1839.67
00317548889-01,317548889,1,1,6212.63,4.438,6.8662,0.0015685,3.08311,1.79958,0.0173712,14.7223,0.0977996,1.62576,345.232,25.9324,3.55612,1469.57,0.00200378,0.0633328,0.201377,2.47393,3.67778,3,3.80844,12.3475,8.12703,1117.7,368.833
00317551218-01,317551218,1,1,3800,4.73833,17.9478,0.00834368,4.10579,0.658145,0.0693897,9.29707,0.112358,0.542,5682.76,439.371,15.8054,1470.04,0.00589946,1.02938,0.00999983,0.69329,-1.58472,2,26.2821,17.412,19.5338,368.275,4.3472
00031852565-01,31852565,1,1,3343,4.438,11.5578,0.00713866,8.95172,0.962272,0.0819981,15.5953,0.100094,1,7613.88,996.377,5.51139,1469.7,0.0050045,0.529181,0.474557,6.10902,4.49722,2,18.7013,13.2756,16.2834,466.257,11.1692
00319467578-01,319467578,1,1,5872,4.32791,1.18252,3.72546e-005,14.2775,14.2779,0.111698,2.81003,0.0223529,1.17086,11312,114.388,2.38337,1468.86,0.000377129,0.856835,0.865955,2.30425,0.21944,18,7458.41,203.503,74.5433,1875.27,2922.63
00319730932-01,319730932,1,1,9514,4.07549,0.312512,4.81718e-005,3.31116,2.70137,0.0128352,2.06726,0.0121119,2.36306,168.582,23.1742,0.918222,1468.43,0.00166266,0.023807,0.702667,5.17687,0.15826,70,47.2381,7.13919,2.59475,5863.89,279425
00032000625-01,32000625,1,1,4963,4.49972,0.350878,1.84128e-006,35.3902,35.8449,0.384483,1.72244,0.00911525,0.843148,62269.2,148.325,2.02864,1468.62,6.35502e-005,1.01432,0.990105,7.65074,0.09536,63,9520.28,469.072,77.9671,2106.22,4650.89
00032089522-01,32089522,1,1,3384,4.438,11.1809,0.00610287,12.5886,0.807777,0.115312,11.4875,0.0979056,1,15838.2,1453.73,8.30576,1472.82,0.00427478,0.860742,0.00999983,3.65154,1.9875,2,0.7919,17.5394,13.1777,477.22,12.2573
00032150630-01,32150630,1,2,4323,4.57199,1.49203,9.25115e-006,29.2461,2.92039,0.38009,6.77573,0.0224417,0.704821,151879,480.317,2.1104,1468.96,7.8216e-005,0.926142,0.600778,72.7719,0.74722,15,2215.95,388.314,115.313,1069.03,308.656
00032150630-02,32150630,2,2,4323,4.57199,0.746058,2.49295e-005,13.2374,1.3903,0.172037,2.50719,0.0141379,0.704821,25449.7,462.275,2.00055,1468.96,0.000418697,1.00028,0.845589,1.78695,0.22811,29,10.8814,74.9953,22.4765,1346.86,777.705
00322650462-01,322650462,1,1,3372,4.438,0.489629,1.89131e-005,6.263,0.8662,0.0573693,1.15532,0.0121637,1,1342.35,18.645,2.51739,1468.28,0.000499792,1.2587,0.990105,0.53925,0.36111,45,573.729,87.1642,19.6555,1349.11,782.898
00322900369-01,322900369,1,1,5780,4.438,3.12588,9.9474e-005,7.42672,0.0935767,0.068029,7.66107,0.0418604,1,5144.3,64.6255,2.95693,1468.88,0.000360412,0.247089,0.499182,6.5554,0.81528,7,361.055,77.5063,33.4623,1246.57,570.68
00323347748-01,323347748,1,1,4365,4.438,8.02516,0.00125137,8.17701,0.552097,0.0749018,12.2108,0.0784858,1,6966.95,556.739,5.4036,1469.2,0.00180717,0.377353,0.00999983,9.96746,-1.42361,3,1.80182,29.5118,22.2956,687.513,52.8012
00323347760-01,323347760,1,1,4277,0.01,10.5426,0.00700494,8.43214,0.543679,0.0772388,8.18533,0,1,5306.8,587.375,6.51751,1469.45,0.00495186,1.51572,0.852881,4.59322,6.97361,2,35.5441,18.3877,21.8925,0,0
